ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_History_Age_Months,Num_Loan_Types_Derived,SSN
0x1a28e,CUS_0x9e6a,September,Koky,52,Writer,2014841.0,6354.3516666666665,1,4,12,4,"Mortgage Loan, Payday Loan, Credit-Builder Loan,, Mortgage Loan",2,0,2.07,1,Unknown,284.52,36.86867594832376,No,179.3048119832314,10000.0,High_spent_Medium_value_payments,553.6144554885025,282.0,4,203-00-3994
0x1a28f,CUS_0x9e6a,October,Koky,53,Writer,79300.22,6354.3516666666665,1,4,12,4,"Mortgage Loan, Payday Loan, Credit-Builder Loan,, Mortgage Loan",2,0,2.07,1,Unknown,284.52,24.904509081266426,No,179.3048119832314,247.79921124786028,Low_spent_Small_value_payments,498.33114343557503,225.0,4,203-00-3994
0x1a290,CUS_0x9e6a,November,Koky,53,Writer,79300.22,6354.3516666666665,1,4,12,4,"Mortgage Loan, Payday Loan, Credit-Builder Loan,, Mortgage Loan",2,0,2.07,1,Good,284.52,31.325739877194163,No,179.3048119832314,652.1382835194071,Low_spent_Medium_value_payments,83.99207116402819,284.0,4,203-00-3994
0x1a291,CUS_0x9e6a,December,Koky,53,Writer,79300.22,6354.3516666666665,1,4,12,4,"Mortgage Loan, Payday Loan, Credit-Builder Loan,, Mortgage Loan",2,0,-1.93,1,Good,284.52,38.91450707764008,No,179.3048119832314,59.477684505305824,High_spent_Large_value_payments,636.6526701781295,285.0,4,203-00-3994
0x1a29a,CUS_0xd25,September,Eshad,38,Lawyer,139291.92,11560.660000000002,0,7,7,3,"Payday Loan, Student Loan,, Debt Consolidation Loan",14,7,5.47,3,Unknown,281.26,28.81489236671536,No,230.4698098,168.1836055679628,!@9#%8,1007.4125845866636,220.0,3,989-97-7012
0x1a29b,CUS_0xd25,October,Eshad,38,Lawyer,139291.92,11560.660000000002,0,7,7,3,"Payday Loan, Student Loan,, Debt Consolidation Loan",9,4,5.47,3,Unknown,281.26,34.96871774225136,No,230.4698098,160.53425443201175,High_spent_Large_value_payments,1005.0619357226144,221.0,3,989-97-7012
0x1a29c,CUS_0xd25,November,Eshad,38,Unknown,139291.92,11560.660000000002,0,7,7,3,"Payday Loan, Student Loan,, Debt Consolidation Loan",16,1,5.47,3,Good,281.26,24.801678505238648,No,230.4698098,1195.6836416324586,Low_spent_Medium_value_payments,9.912548522167867,222.0,3,989-97-7012
0x1a29d,CUS_0xd25,December,Eshad,38,Lawyer,139291.92,11560.660000000002,0,7,7,3,"Payday Loan, Student Loan,, Debt Consolidation Loan",14,5,5.47,3,Good,281.26,39.63124425707326,No,230.4698098,164.43020129750371,High_spent_Large_value_payments,1001.1659888571228,223.0,3,989-97-7012
0x1a2a6,CUS_0x20fa,September,Paul Arnoldi,32,Engineer,25696.65,1879.3875000000005,7,7,10,0,Unknown,27,12,7.99,9,Standard,841.23,27.44285454232248,Yes,0.0,156.91113174022345,Low_spent_Small_value_payments,321.0276182597765,310.0,1,882-01-5970
0x1a2a7,CUS_0x20fa,October,Paul Arnoldi,32,Engineer,25696.65,1879.3875000000005,7,7,10,0,Unknown,27,12,7.99,9,Unknown,841.23,37.14993352836311,Nm,14459.0,49.44862231535301,High_spent_Medium_value_payments,388.4901277,225.0,1,882-01-5970
0x1a2a8,CUS_0x20fa,November,Paul Arnoldi,32,Engineer,25696.65,1879.3875000000005,7,7,10,0,Unknown,30,12,11.99,9,Standard,841.23,25.25297643521868,Yes,0.0,43.91692405720693,High_spent_Large_value_payments,384.0218259427931,312.0,1,882-01-5970
0x1a2a9,CUS_0x20fa,December,Unknown,32,Engineer,25696.65,1879.3875000000005,7,7,10,0,Unknown,27,12,9.99,9,Standard,841.23,37.85513554348508,Nm,0.0,188.82601895030143,Low_spent_Medium_value_payments,279.1127310496986,313.0,1,882-01-5970
0x1a2b2,CUS_0x46c,September,Azharf,48,Musician,38650.73,2983.894166666667,1,1,11,0,Unknown,7,8,3.91,3,Good,1189.97,38.89013819,No,32646.0,133.00891096728353,High_spent_Small_value_payments,425.3805056993832,204.0,1,366-28-4901
0x1a2b3,CUS_0x46c,October,Azharf,48,Musician,38650.73,2983.894166666667,1,1,11,0,Unknown,7,7,3.91,3,Good,1189.97,38.07244002054125,No,0.0,316.8199066850616,!@9#%8,271.5695099816052,205.0,1,366-28-4901
0x1a2b4,CUS_0x46c,November,Azharf,48,Musician,38650.73,2983.894166666667,1,1,11,0,Unknown,7,1385,6.91,3,Good,1189.97,33.761165273318284,No,0.0,179.7212812573707,Low_spent_Small_value_payments,408.668135409296,206.0,1,366-28-4901
0x1a2b5,CUS_0x46c,December,Unknown,48,Musician,38650.73,2983.894166666667,1,1,11,0,Unknown,6,8,6.91,3,Good,1189.97,36.80527470854555,No,0.0,36.308041168309394,High_spent_Medium_value_payments,512.0813754983574,207.0,1,366-28-4901
0x1a2be,CUS_0x66d1,September,Silvia Aloisid,21,Scientist,124020.44,10163.036666666669,8,5,18,2,"Auto Loan,, Debt Consolidation Loan",11,12,18.07,3,Standard,529.18,35.54022506532267,Nm,127.94176456472162,602.7787067583154,Low_spent_Medium_value_payments,565.5831953436298,216.0,2,950-67-5720
0x1a2bf,CUS_0x66d1,October,Silvia Aloisid,21,Scientist,124020.44,10163.036666666669,8,5,18,2,"Auto Loan,, Debt Consolidation Loan",11,10,19.07,3,Unknown,529.18,38.300880729392674,Yes,127.94176456472162,423.94995907793526,Low_spent_Medium_value_payments,744.4119430240097,217.0,2,950-67-5720
0x1a2c0,CUS_0x66d1,November,Silvia Aloisid,21,Scientist,124020.44,10163.036666666669,8,5,18,2,"Auto Loan,, Debt Consolidation Loan",11,10,19.07,3,Standard,529.18,33.740660399418225,Yes,127.94176456472162,86.99213544295205,High_spent_Large_value_payments,1041.3697666589928,218.0,2,950-67-5720
0x1a2c1,CUS_0x66d1,December,Silvia Aloisid,21,Scientist,124020.44,10163.036666666669,8,5,18,2,"Auto Loan,, Debt Consolidation Loan",11,10,19.07,3,Standard,529.18,29.40468955021861,Yes,127.94176456472162,564.1191593298813,High_spent_Small_value_payments,584.2427427720637,219.0,2,950-67-5720
0x1a2ca,CUS_0x4372,September,Katya Wachtelm,27,Architect,33740.62,2954.7183333333337,10,8,33,5,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan,, Auto Loan",57,24,24.77,11,Bad,3898.38,26.55223551936573,Yes,70.56471440757646,181.10199672283267,Low_spent_Large_value_payments,313.8051222029243,127.0,5,998-72-1919
0x1a2cb,CUS_0x4372,October,Katya Wachtelm,27,Architect,33740.62,2954.7183333333337,114,8,4026,5,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan,, Auto Loan",64,24,24.77,11,Bad,3898.38,35.67624164415816,Yes,70.56471440757646,187.7787810388245,Low_spent_Small_value_payments,327.1283378869324,128.0,5,998-72-1919
0x1a2cc,CUS_0x4372,November,Katya Wachtelm,27,Architect,33740.62,2954.7183333333337,10,8,33,5,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan,, Auto Loan",59,24,24.77,11,Bad,3898.38,25.02681329533182,Yes,70.56471440757646,356.06932090300666,Low_spent_Small_value_payments,158.83779802275023,129.0,5,998-72-1919
0x1a2cd,CUS_0x4372,December,Katya Wachtelm,27,Architect,33740.62,2954.7183333333337,10,8,33,5,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan,, Auto Loan",58,24,24.77,11,Bad,3898.38,22.92390882661173,Yes,70.56471440757646,105.55691554928144,High_spent_Medium_value_payments,369.3502033764755,130.0,5,998-72-1919
0x1a2d6,CUS_0xa696,September,Alessi,15,Doctor,9848.32,629.6933333333333,8,7,9,6,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Student Loan, Debt Consolidation Loan,, Credit-Builder Loan",8,10,11.94,7,Standard,227.88,24.31508342669339,Yes,32.117023719874894,50.15835596535994,Low_spent_Small_value_payments,270.6939536480985,112.0,6,281-26-7560
0x1a2d7,CUS_0xa696,October,Alessi,15,Unknown,9848.32,629.6933333333333,8,7,9,6,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Student Loan, Debt Consolidation Loan,, Credit-Builder Loan",8,10,11.94,7,Standard,227.88,33.76433545844994,Yes,32.117023719874894,40.23818640494419,High_spent_Small_value_payments,250.61412320851423,113.0,6,281-26-7560
0x1a2d8,CUS_0xa696,November,Alessi,15,Doctor,9848.32,629.6933333333333,8,7,9,6,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Student Loan, Debt Consolidation Loan,, Credit-Builder Loan",8,10,5.94,7,Unknown,227.88,23.597636378303065,Yes,32.117023719874894,45.65837403311053,Low_spent_Small_value_payments,275.1939355803479,114.0,6,281-26-7560
0x1a2d9,CUS_0xa696,December,Alessi,15,Doctor,9848.32,629.6933333333333,8,7,9,6,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Student Loan, Debt Consolidation Loan,, Credit-Builder Loan",8,10,11.94,7,Standard,227.88,37.69498156666954,Yes,32.117023719874894,42.28286122616201,Low_spent_Small_value_payments,278.5694483872964,115.0,6,281-26-7560
0x1a2e2,CUS_0x1c31,September,Siebelti,25,Musician,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan,, Payday Loan",55,18,34.41,13,Bad,3055.13,30.04748332799829,Yes,111.28820615967688,96.28284677757752,Low_spent_Large_value_payments,315.87294706274565,136.0,7,737-71-8641
0x1a2e3,CUS_0x1c31,October,Siebelti,25,Musician,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan,, Payday Loan",49,20,27.41,13,Bad,3055.13,24.70089175613451,Nm,111.28820615967688,86.57544741466778,Low_spent_Small_value_payments,345.58034642565536,137.0,7,737-71-8641
0x1a2e4,CUS_0x1c31,November,Siebelti,25,Musician,29669.28,2534.44,7,9,22,255,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan,, Payday Loan",51,18,20.41,13,Bad,3055.13,32.91725009666861,Yes,111.28820615967688,203.74501721591915,Low_spent_Large_value_payments,208.410776624404,138.0,7,737-71-8641
0x1a2e5,CUS_0x1c31,December,Siebelti,25,Musician,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan,, Payday Loan",52,18,27.41,13,Unknown,3055.13,28.730814468002443,Yes,111.28820615967688,44.57136914159084,High_spent_Medium_value_payments,347.5844246987324,139.0,7,737-71-8641
0x1a2ee,CUS_0x15f7,September,Dhanyal,19,Engineer,60314.22,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Not Specified",42,13,11.32,14,Unknown,1902.05,30.139131841193404,Nm,219.9813241689872,335.679343302866,Low_spent_Small_value_payments,234.75783252814685,210.0,7,291-88-9685
0x1a2ef,CUS_0x15f7,October,Unknown,19,Engineer,22638158.0,5004.185,10,7,504,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Not Specified",46,13,3.3200000000000003,14,Standard,1902.05,24.797779490610505,Yes,219.9813241689872,340.2745511,High_spent_Medium_value_payments,469.92825297762215,211.0,7,291-88-9685
0x1a2f0,CUS_0x15f7,November,Dhanyal,19,Engineer,60314.22,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Not Specified",43,13,9.32,14,Standard,1902.05,35.04298291254008,Yes,219.9813241689872,490.51978394961344,Low_spent_Small_value_payments,79.91739188,212.0,7,291-88-9685
0x1a2f1,CUS_0x15f7,December,Dhanyal,19,Engineer,60314.22,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified,, Not Specified",43,13,9.32,14,Standard,1902.05,30.59240273355661,Yes,219.9813241689872,340.2745511,High_spent_Small_value_payments,200.1626247198228,213.0,7,291-88-9685
0x1a2fa,CUS_0x44bb,September,Kevin Yaod,35,Mechanic,80132.13,6829.677500000002,4,4,8,0,Unknown,26,9,6.81,3,Unknown,1128.73,26.802586287934734,Nm,0.0,89.13959322119692,High_spent_Large_value_payments,833.8281567788033,225.0,1,017-64-6143
0x1a2fb,CUS_0x44bb,October,Kevin Yaod,35,Mechanic,80132.13,6829.677500000002,4,4,571,0,Unknown,29,10,6.81,3,Good,1128.73,28.040020371865527,No,0.0,225.75597275916587,High_spent_Medium_value_payments,707.2117772408342,332.0,1,017-64-6143
0x1a2fc,CUS_0x44bb,November,Kevin Yaod,35,Mechanic,80132.13,6829.677500000002,4,4,8,0,Unknown,26,10,1.81,3,Unknown,1128.73,33.66571841645942,No,0.0,720.1553246230707,Low_spent_Small_value_payments,252.81242537692947,333.0,1,017-64-6143
0x1a2fd,CUS_0x44bb,December,Kevin Yaod,35,Mechanic,80132.13,6829.677500000002,4,4,8,0,Unknown,26,10,6.81,3,Good,1128.73,25.710414773460457,No,0.0,199.64814215160192,High_spent_Medium_value_payments,733.3196078483983,334.0,1,017-64-6143
0x1a306,CUS_0xc2a6,September,Lisa Baertleink,30,Journalist,9869.175,536.43125,7,7,19,0,Unknown,15,16,13.66,4,Standard,274.65,36.726074100230974,Yes,0.0,35.84207474549717,High_spent_Small_value_payments,277.80105025450285,394.0,1,926-62-5300
0x1a307,CUS_0xc2a6,October,Lisa Baertleink,30,Journalist,9869.175,536.43125,7,7,19,0,Unknown,15,17,10.66,4,Standard,274.65,35.46809375,Yes,0.0,33.55039858875453,Low_spent_Small_value_payments,310.0927264112454,395.0,1,926-62-5300
0x1a308,CUS_0xc2a6,November,Lisa Baertleink,30,Journalist,9869.175,536.43125,7,7,19,0,Unknown,13,17,6.66,4,Standard,274.65,24.520574735476323,Nm,0.0,30.567032909433145,Low_spent_Large_value_payments,293.0760920905669,396.0,1,926-62-5300
0x1a309,CUS_0xc2a6,December,Lisa Baertleink,30,Journalist,9869.175,536.43125,7,7,19,0,Unknown,15,16,10.66,4,Standard,274.65,28.78851789069718,Yes,0.0,54.96517122465679,Low_spent_Medium_value_payments,278.6779537753432,397.0,1,926-62-5300
0x1a312,CUS_0x2ccc,September,Tangj,30,Scientist,63675.12,5352.26,3,4,14,0,Unknown,6,18,1.02,2,Standard,681.31,26.65678498954813,Yes,0.0,222.4673135,High_spent_Medium_value_payments,562.7586865185781,225.0,1,634-04-8743
0x1a313,CUS_0x2ccc,October,Tangj,30,Scientist,63675.12,5352.26,3,4,14,0,Unknown,6,18,1.02,2,Standard,681.31,25.78986516048252,Yes,0.0,194.1197287703262,High_spent_Medium_value_payments,591.1062712296738,216.0,1,634-04-8743
0x1a314,CUS_0x2ccc,November,Tangj,30,Scientist,63675.12,5352.26,4,5,14,0,Unknown,6,20,1.02,2,Unknown,681.31,28.20388433141248,Yes,0.0,200.00573087441165,High_spent_Medium_value_payments,585.2202691255884,217.0,1,634-04-8743
0x1a315,CUS_0x2ccc,December,Tangj,30,Scientist,63675.12,5352.26,4,5,14,0,Unknown,6,18,6.02,6,Standard,681.31,36.32196664405047,Nm,0.0,276.0431118,Low_spent_Large_value_payments,529.1828882465339,218.0,1,634-04-8743
0x1a31e,CUS_0x2dd8,September,Unknown,41,Lawyer,90292.28,7258.3566666666675,4,4,7,0,Unknown,26,17,10.66,1,Standard,967.93,30.225396259508106,No,0.0,434.7080204973013,Low_spent_Medium_value_payments,571.1276461693653,402.0,1,916-34-1696
0x1a31f,CUS_0x2dd8,October,Daniel Flynns,41,Lawyer,90292.28,7258.3566666666675,4,4,7,1,Unknown,26,17,10.66,1,Standard,967.93,26.102268860615894,No,0.0,189.86366312442243,High_spent_Small_value_payments,795.9720035422445,403.0,1,916-34-1696
0x1a320,CUS_0x2dd8,November,Daniel Flynns,41,Lawyer,90292.28,7258.3566666666675,4,4,7,0,Unknown,24,15,10.66,1,Standard,967.93,31.04077131499698,No,0.0,104.5678717928622,High_spent_Medium_value_payments,871.2677948738045,404.0,1,916-34-1696
0x1a321,CUS_0x2dd8,December,Daniel Flynns,41,Lawyer,90292.28,7258.3566666666675,4,4,7,0,Unknown,26,15,10.66,5,Standard,967.93,29.81413282382153,Nm,0.0,255.9414479420577,Low_spent_Medium_value_payments,749.8942187246089,405.0,1,916-34-1696
0x1a32a,CUS_0x4fc4,September,Hoc,28,Musician,21454.79,1720.8991666666668,0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan,, Home Equity Loan",4,2,1.56,3,Good,1152.36,25.3645797599554,No,46.47327353624938,27.39838989011545,High_spent_Medium_value_payments,348.2182532403018,373.0,4,142-05-3521
0x1a32b,CUS_0x4fc4,October,Hoc,28,Musician,21454.79,1720.8991666666668,0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan,, Home Equity Loan",4,2,1.56,3,Good,1152.36,26.11972670400198,No,46.47327353624938,176.7894782431029,Low_spent_Small_value_payments,238.8271648873144,374.0,4,142-05-3521
0x1a32c,CUS_0x4fc4,November,Hoc,28,Musician,21454.79,1720.8991666666668,0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan,, Home Equity Loan",6,2,1.56,3,Unknown,1152.36,36.405274854340966,No,46.47327353624938,149.3878859,Low_spent_Small_value_payments,266.22875726695634,375.0,4,142-05-3521
0x1a32d,CUS_0x4fc4,December,Hoc,28,Musician,21454.79,1720.8991666666668,0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan,, Home Equity Loan",4,2,-1.44,3,Unknown,1152.36,38.46293367153183,No,46.47327353624938,93.89641850627643,Low_spent_Small_value_payments,321.7202246241409,376.0,4,142-05-3521
0x1a336,CUS_0x5875,September,Scottr,41,Engineer,23621.48,2158.456666666667,5,4,18,0,Unknown,7,13,17.96,2,Unknown,1451.24,37.37708399240484,Yes,0.0,75.49371657530662,High_spent_Small_value_payments,400.3519500913601,207.0,1,789-70-0408
0x1a337,CUS_0x5875,October,Scottr,41,Engineer,23621.48,2158.456666666667,5,4,18,0,Unknown,7,17,15.96,2,Standard,1451.24,24.63205138569698,Nm,0.0,179.9591064071805,Low_spent_Large_value_payments,305.88656025948615,208.0,1,789-70-0408
0x1a338,CUS_0x5875,November,Scottr,41,Engineer,23621.48,2158.456666666667,5,4,18,0,Unknown,7,18,19.96,2,Standard,1451.24,32.50163101905701,Yes,0.0,75.86067318838295,High_spent_Medium_value_payments,389.9849934782837,209.0,1,789-70-0408
0x1a339,CUS_0x5875,December,Scottr,41,Engineer,23621.48,2158.456666666667,5,4,18,0,Unknown,7,16,17.96,2,Standard,1451.24,27.916079599690534,Yes,0.0,128.85151924296628,High_spent_Small_value_payments,346.9941474237004,210.0,1,789-70-0408
0x1a342,CUS_0x7ae1,September,Schnurra,22,Teacher,23939.93,2156.9941666666664,6,3,6,1,Not Specified,30,10,6.39,2,Standard,457.78,29.792258703534927,No,13.786699970460765,124.05254414850084,Low_spent_Large_value_payments,347.8601725,265.0,1,416-76-5161
0x1a343,CUS_0x7ae1,October,Unknown,22,Teacher,23939.93,2156.9941666666664,6,3,6,1,Not Specified,30,12,6.39,5,Unknown,457.78,31.83992009811089,No,81830.0,43.66939971078956,High_spent_Medium_value_payments,408.2433169854164,225.0,1,416-76-5161
0x1a344,CUS_0x7ae1,November,Schnurra,22,Teacher,23939.93,2156.9941666666664,6,3,6,1,Not Specified,30,15,6.39,5,Standard,457.78,30.95363448037541,No,13.786699970460765,43.63400963173535,High_spent_Small_value_payments,418.2787070644706,267.0,1,416-76-5161
0x1a345,CUS_0x7ae1,December,Schnurra,22,Teacher,23939.93,2156.9941666666664,6,3,6,1,Not Specified,30,13,6.39,5,Standard,457.78,30.76717240967546,No,13.786699970460765,42.63614031661546,High_spent_Medium_value_payments,409.2765763795904,268.0,1,416-76-5161
0x1a34e,CUS_0x6bb5,September,Jonesb,26,Architect,141477.56,12012.796666666669,2,1,3,1,Credit-Builder Loan,13,11,1.39,2,Good,202.48,30.28903185939401,No,66.25911890491606,973.6991931864368,Low_spent_Large_value_payments,431.3213545753139,189.0,1,261-94-4500
0x1a34f,CUS_0x6bb5,October,Jonesb,26,Architect,141477.56,12012.796666666669,2,1,3,1,Credit-Builder Loan,16,8,1.39,3,Good,202.48,32.75781889138485,No,66.25911890491606,746.4698238536383,Low_spent_Small_value_payments,678.5507239081124,190.0,1,261-94-4500
0x1a350,CUS_0x6bb5,November,Jonesb,26,Architect,141477.56,12012.796666666669,2,1,3,1,Credit-Builder Loan,14,11,1.39,3,Good,202.48,38.59534857948289,No,66.25911890491606,581.0639830746718,High_spent_Small_value_payments,813.9565647,191.0,1,261-94-4500
0x1a351,CUS_0x6bb5,December,Jonesb,26,Architect,141477.56,12012.796666666669,2,1,3,1,Credit-Builder Loan,14,11,1.39,3,Good,202.48,46.3281599502936,No,66.25911890491606,91.90860122038738,High_spent_Large_value_payments,1283.1119465413633,192.0,1,261-94-4500
0x1a35a,CUS_0x5fd5,September,Jeremyj,55,Accountant,21338.55,1506.2125,8,4,16,0,Unknown,20,14,5.4,5,Standard,853.65,37.61646644049743,No,0.0,27.244715638394588,High_spent_Small_value_payments,383.37653436160537,309.0,1,605-85-1239
0x1a35b,CUS_0x5fd5,October,Jeremyj,55,Accountant,21338.55,1506.2125,8,4,16,0,Unknown,23,17,5.4,5,Standard,853.65,33.59285334373326,No,0.0,178.1660594001221,Low_spent_Small_value_payments,262.4551906,310.0,1,605-85-1239
0x1a35c,CUS_0x5fd5,November,Jeremyj,55,Unknown,21338.55,1506.2125,8,4,16,0,Unknown,20,17,5.4,5,Standard,853.65,37.12934074169703,No,0.0,59.48184487977471,Low_spent_Small_value_payments,381.1394051202253,311.0,1,605-85-1239
0x1a35d,CUS_0x5fd5,December,Jeremyj,55,Accountant,21338.55,1506.2125,8,4,16,0,Unknown,20,16,9.4,5,Standard,853.65,38.99321649745141,No,0.0,64.13558907700846,Low_spent_Large_value_payments,356.48566092299154,312.0,1,605-85-1239
0x1a366,CUS_0xcc2,September,Bakerf,40,Manager,17532.55,1675.0458333333331,4,9,31,3,"Payday Loan, Payday Loan,, Home Equity Loan",13,10,15.25,12,Standard,1347.44,26.707372808381063,Yes,22.870778332396146,143.9720718742471,Low_spent_Medium_value_payments,280.66173312669014,107.0,3,632-81-0014
0x1a367,CUS_0xcc2,October,Bakerf,40,Manager,17532.55,1675.0458333333331,4,9,31,3,"Payday Loan, Payday Loan,, Home Equity Loan",10,10,15.25,12,Standard,1347.44,30.79529746103932,Yes,22.870778332396146,220.34659902643412,Low_spent_Small_value_payments,214.28720597450305,108.0,3,632-81-0014
0x1a368,CUS_0xcc2,November,Bakerf,40,Manager,17532.55,1675.0458333333331,4,9,31,3,"Payday Loan, Payday Loan,, Home Equity Loan",10,10,15.25,13,Unknown,1347.44,30.47857891485205,Yes,22.870778332396146,126.20724039778166,Low_spent_Large_value_payments,288.42656460315555,109.0,3,632-81-0014
0x1a369,CUS_0xcc2,December,Bakerf,40,Manager,17532.55,1675.0458333333331,4,9,31,3,"Payday Loan, Payday Loan,, Home Equity Loan",7,10,12.25,13,Standard,1347.44,26.60030950251763,Yes,22.870778332396146,151.45114287856143,Low_spent_Large_value_payments,263.1826621223758,110.0,3,632-81-0014
0x1a372,CUS_0x4953,September,Reddallr,23,Mechanic,9807.79,1071.3158333333336,11,10,16,9,"Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan,, Personal Loan",22,24,4.94,10,Bad,2138.8,31.28117402506368,Yes,65.11735345202348,53.603984623244784,Low_spent_Small_value_payments,278.4102452580651,196.0,9,181-95-5782
0x1a373,CUS_0x4953,October,Reddallr,23,Mechanic,9807.79,1071.3158333333336,11,10,16,9,"Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan,, Personal Loan",22,24,4.94,10,Bad,2138.8,28.08097721556809,Yes,65.11735345202348,135.31884236923312,!@9#%8,196.6953875120768,197.0,9,181-95-5782
0x1a374,CUS_0x4953,November,Unknown,23,Mechanic,9807.79,1071.3158333333336,11,10,16,9,"Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan,, Personal Loan",23,21,4.94,10,Bad,2138.8,29.806737261023144,Yes,65.11735345202348,37.45977339154849,Low_spent_Small_value_payments,294.5544564897614,198.0,9,181-95-5782
0x1a375,CUS_0x4953,December,Unknown,23,Mechanic,9807.79,1071.3158333333336,11,10,16,9,"Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan,, Personal Loan",18,26,4.94,10,Bad,2138.8,35.611419600090386,Yes,65.11735345202348,72.35633798,Low_spent_Small_value_payments,259.6578919036541,199.0,9,181-95-5782
0x1a37e,CUS_0x645e,September,Stempeld,25,Developer,66252.0,5261.0,8,10,23,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan,, Home Equity Loan",26,16,4.0,7,Bad,2451.98,36.18463883826782,Nm,303.02693648948434,405.00250395581344,Low_spent_Small_value_payments,108.07055955470224,143.0,7,325-99-3118
0x1a37f,CUS_0x645e,October,Stempeld,25,Developer,66252.0,5261.0,8,10,23,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan,, Home Equity Loan",26,19,7.0,7,Bad,2451.98,35.64229385609379,Nm,303.02693648948434,576.6287198308188,Low_spent_Small_value_payments,177.28841166158278,144.0,7,325-99-3118
0x1a380,CUS_0x645e,November,Stempeld,25,Developer,66252.0,5261.0,8,10,23,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan,, Home Equity Loan",26,18,7.0,7,Bad,2451.98,26.657962383488847,Yes,303.02693648948434,105.57743974951636,High_spent_Large_value_payments,357.4956237609993,145.0,7,325-99-3118
0x1a381,CUS_0x645e,December,Stempeld,25,Unknown,66252.0,5261.0,8,10,23,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan,, Home Equity Loan",26,19,7.0,9,Bad,2451.98,24.560914376760536,Nm,303.02693648948434,10000.0,High_spent_Small_value_payments,177.28841166158278,146.0,7,325-99-3118
0x1a38a,CUS_0x8ac7,September,Arunaf,21,Doctor,35075.33,3213.9441666666667,7,5,9,1,Student Loan,5,12,5.31,3,Unknown,441.46,26.28029645530111,Nm,28.573030595961857,221.9170961164444,Low_spent_Medium_value_payments,350.90428995426043,190.0,1,915-52-6575
0x1a38b,CUS_0x8ac7,October,Arunaf,21,Doctor,35075.33,3213.9441666666667,7,5,9,1,Student Loan,7,14,5.31,3,Standard,441.46,37.75822971753482,No,26564.0,125.23192319192988,Low_spent_Medium_value_payments,447.58946287877495,191.0,1,915-52-6575
0x1a38c,CUS_0x8ac7,November,Arunaf,21,Unknown,35075.33,3213.9441666666667,7,5,9,1,Student Loan,5,14,5.31,3,Standard,441.46,31.6134056204052,No,28.573030595961857,264.0247891294649,!@9#%8,318.7965969412399,192.0,1,915-52-6575
